age,title,country,order_q,order_v,return_v,avg_order_q,avg_order_v
53,female,austria,7,3915.62,143.24,2,111.87
,female,germany,7,5444.15,3651.82,1.79,139.59
48,female,germany,7,3182.29,2243.46,4.38,198.89
33,female,germany,7,2532.55,123.33,1,361.79
59,female,austria,7,372.43,197.67,1.94,12.85
55,female,austria,7,296.9,733.1,2.92,121.13
51,female,germany,7,2526.48,687.11,3.5,126.32
48,female,austria,7,5234.8,3662.31,2.19,163.59
43,female,germany,7,2745.77,1155.85,3.5,137.29
34,male,austria,7,414.95,2242.68,3.33,195.47
34,female,germany,7,369.28,2325.85,4.67,24.62
57,female,austria,7,539.5,4534.18,14,17.9
39,female,germany,7,4893.3,1674.77,7.78,543.7
,female,germany,7,3913.29,887.84,2.12,118.58
,female,germany,7,57.79,2282.37,2.41,174.85
53,female,germany,7,3888.64,249.16,2.92,162.27
36,female,germany,7,4635.56,3438.71,3.18,21.77
,male,germany,7,3662.22,1837.17,2.8,146.49
,female,austria,7,4953.3,2862.69,2.12,15.1
48,female,germany,7,62.33,3383.74,5,428.74
,female,germany,7,5175.12,293.86,1.89,139.87
,female,germany,7,54.56,3.19,2.41,173.81
44,female,germany,7,538.8,3292.64,3.68,265.2
22,female,germany,7,434.39,95.99,1.23,75.52
48,female,germany,7,1358.1,831.96,7,135.81
26,female,germany,7,2952.4,146.6,8.75,369.5
,female,germany,7,62.28,273.71,2.26,2.93
41,female,poland,7,345.62,1821.11,2.59,1.17
,female,germany,7,5131.38,249.4,2.33,171.46
75,female,austria,7,4645.21,1784.19,2.92,193.55
51,female,germany,7,8739.11,5778.15,1,1248.44
36,female,germany,7,3972.43,3484.72,7.78,441.38
38,female,germany,7,162.72,4236.3,2.33,335.42
55,female,germany,7,4313.45,276.72,2.8,172.54
24,female,germany,7,2547.68,2268.33,5,181.98
41,female,germany,7,4961.8,3349.7,4.67,33.79
51,female,germany,7,6313.84,4379.89,2.12,191.33
56,female,germany,7,6438.98,3917.73,4.67,429.27
38,male,austria,7,3559.44,1324.36,2.5,127.12
33,male,germany,7,2174.1,178.3,14,434.82
,female,germany,7,5375.95,469.66,3.33,256
42,female,germany,7,641.15,471.5,4.12,376.54
38,female,germany,7,2319.5,952.15,17.5,579.88
54,female,germany,7,49.93,1871.29,3.5,245.47
,female,germany,7,3422.9,1595.27,2.59,126.77
45,female,germany,7,5416.91,1824.77,3.33,257.95
61,female,austria,7,4147.25,1853.76,2.69,159.6
57,female,germany,7,4956.8,32.58,2.8,198.27
55,female,austria,7,4211.87,1742.78,2.41,145.24
39,female,germany,7,294.75,1948.83,5.83,242.63
,female,germany,7,5118.9,1252.82,2.5,182.82
31,female,germany,7,4727.62,271.52,2.5,168.84
,male,poland,7,1643.52,531.77,1,234.79
,female,germany,7,723.54,2814.73,1.84,189.57
46,female,germany,7,3774.54,2281.22,4.67,251.64
52,female,germany,7,497.37,2488.8,2.59,181.75
32,female,austria,7,3532.57,1137.1,5.38,271.74
54,female,,7,7733.2,3748.91,1.84,23.55
43,female,austria,7,442.66,2237.64,3.43,175.77
52,male,austria,7,2918,2139.9,5.83,243.17
,female,germany,7,5823.34,342.42,2.5,27.98
,female,germany,7,4841.28,355.57,2.33,161.38
43,female,austria,7,4615.33,1947.38,2.8,184.61
,female,germany,7,697.38,2583.41,2.8,278.82
,female,germany,69,4794.3,2339.68,2.23,154.65
,male,germany,69,6797.8,5228.61,4.59,399.88
44,male,germany,69,1647.95,13.25,8.63,25.99
38,female,germany,69,1987.2,132.18,5.75,165.6
,female,germany,69,4356.46,2645.65,2.65,167.56
41,female,austria,69,1738.56,1421.69,34.5,869.28
27,female,germany,69,525.9,3691.4,3.14,228.41
,female,germany,69,438.54,1278.8,2.3,134.62
27,male,austria,69,3435.3,1153.4,3,149.35
39,male,,69,6994.2,473.82,2.56,259.38
36,female,germany,69,4895.49,4131.76,7.67,543.94
,female,germany,69,7128.52,2842.75,2.3,237.62
,female,germany,69,4833.34,1676.43,3,146.46
57,female,austria,69,5765.93,3272.3,4.59,339.17
31,female,germany,69,5499.91,4453.13,5.75,458.33
61,male,,69,6279.63,1866.6,2.16,196.24
,female,germany,69,3763.6,1855.89,2.38,129.78
27,female,austria,69,3642.2,1735.6,2.16,113.82
33,female,germany,69,23.3,11.5,4.59,135.31
58,female,germany,69,2852.51,1844.1,5.38,219.42
26,female,,69,6158.6,2158.78,1.5,133.88
,female,germany,69,6135.86,3486.66,1.65,142.69
43,female,germany,69,5953.98,3983.24,4.31,372.12
,female,germany,69,3481.11,1761.25,2.46,124.33
42,female,germany,69,4735.31,3737.53,4.6,315.69
45,female,poland,69,5289.12,486.39,5.38,46.86
53,female,germany,69,5359.9,4488.34,2.88,223.33
,female,germany,69,6413.53,5545.91,5.38,493.35
52,male,germany,69,6312.54,249.11,4.59,371.33
45,female,austria,69,386.59,17.69,2.56,114.32
,female,germany,69,429.7,1748.89,2.46,153.24
,female,germany,69,558.71,263.75,3,169.11
44,male,germany,69,2654.31,1411.61,13.8,53.86
,female,germany,69,4655.8,252.11,3,141.85
54,female,germany,69,413.3,2453.66,4.31,258.14
,female,germany,69,4373,1432.27,3,132.52
29,female,germany,69,4411.6,241.92,5.38,339.35
,female,germany,69,4694.1,2761.41,1.97,134.11
,female,germany,69,3549.81,1439.31,2.38,122.47
35,male,germany,69,1312.31,,23,437.44
24,female,austria,69,1998.71,1573.66,9.86,285.53
,female,germany,69,5172.8,1449.81,2.46,184.74
42,female,germany,69,4887,3777.67,4.6,325.8
,male,germany,69,2896.98,951.3,3.63,152.47
,female,germany,69,4931.56,367.11,3.14,224.16
23,female,austria,69,348.21,174.32,3.63,179.38
38,female,germany,69,2158.21,1855.42,9.86,38.32
31,female,germany,69,5727.86,4534.49,6.27,52.71
26,female,germany,69,5251.2,429.43,3.63,276.38
,female,poland,69,4455.66,19.66,1.77,114.25
31,male,germany,69,9266.81,8346.92,9.86,1323.83
,female,germany,69,4426.29,1519.81,2.29,13.19
,female,germany,69,2845.9,897.27,2.88,118.55
37,female,austria,69,4375.91,2178.75,2.65,168.34
,female,germany,69,2996.31,662.88,2.46,17.12
,male,germany,69,3815.78,1951.69,3.29,181.74
57,female,poland,69,1783.62,762.25,5.75,148.63
,female,germany,69,45.94,2433.18,2.76,18.38
47,female,germany,69,3291.91,169.22,3.83,182.88
44,female,germany,69,297.26,2442.33,4.31,185.64
35,male,austria,69,2711.17,123.47,3.83,15.63
,female,germany,69,3982.81,2177.33,3.83,221.27
,male,germany,69,3728.38,1525.87,2.56,138.88
25,female,austria,69,3419.36,1935.48,2.46,122.12
,female,germany,69,772.9,4472.63,2.76,282.88
54,female,germany,69,2216.64,198.94,5.75,184.72
36,female,germany,69,1896.67,1784.53,3.14,86.21
53,female,austria,69,3535.98,1374.82,3.29,168.38
56,female,germany,69,316.31,2371.46,6.9,31.63
34,female,austria,69,3655.5,193.99,3.14,166.16
32,male,germany,69,2248.31,954.69,5.75,187.36
55,female,germany,69,6484.49,325.58,3,281.93
46,female,germany,69,4916.76,1742.12,6.9,491.68
42,female,germany,69,513.3,4612.28,6.27,466.37
,female,germany,69,4544.2,2414.33,2.23,146.58
,female,germany,69,4644.22,168.44,1.92,129.61
,female,germany,69,2871.9,149.9,2.38,99.31
55,male,germany,69,1489.31,,6.9,148.93
39,male,germany,69,4313.11,2855.78,4.59,253.71
,female,germany,69,6228.41,2116.77,1.57,141.55
43,male,,69,327.42,1395.31,4.59,178.84
,female,germany,69,5149.87,2785.29,1.73,128.75
,female,germany,69,5279.46,2241.5,2.16,164.98
63,female,germany,69,3171.85,125.76,2.23,12.32
33,female,germany,69,3915.76,1319.92,4.93,279.7
38,male,austria,69,4292.1,2955.61,3,186.61
29,female,austria,69,535.7,2789.5,1.77,137.2
,female,austria,69,54.31,1299.78,2.16,168.76
56,female,germany,68,656.32,3928.6,5.24,465.88
,female,germany,68,532.7,2285.5,1.74,136.41
,female,germany,68,3445.71,1846.1,2.52,127.62
49,female,poland,68,4513.92,245.96,3.78,25.77
55,female,germany,68,235.72,1191.2,6.8,235.72
44,female,germany,68,1291.2,671.8,11.33,215.2
28,female,germany,68,5383.32,358.56,4,316.67
26,female,germany,68,3194.5,2453.25,6.18,29.37
,female,germany,68,3447.53,523.66,2.34,118.88
53,female,germany,68,2718.32,1717.62,4.53,181.22
45,female,austria,68,3541.8,2445.35,6.18,321.92
,female,germany,68,545.98,2717.7,2.13,17.34
53,female,germany,68,3681.31,2514.52,7.56,49.34
36,male,germany,68,555.4,11.39,1.89,14.42
53,female,germany,68,5421.1,3536.33,4,246.41
44,female,germany,68,2236.12,1272.5,8.5,279.52
46,female,germany,68,464.99,929.67,2.43,145.18
,male,germany,68,3248.7,119.52,4.86,232.5
,female,germany,68,526.57,1512.1,1.79,137.15
,female,germany,68,743,5182.44,2.62,27.88
28,female,austria,68,423.65,1495.5,2.13,132.28
25,female,austria,68,2114.17,112.96,2.72,84.57
58,female,germany,68,45.32,334.61,2.27,15.17
64,male,poland,68,6261.15,2467.47,2,184.15
47,male,germany,68,15.32,688.57,6.18,91.39
75,female,germany,68,321.88,2545.47,4,188.88
39,female,germany,68,295.79,1447.83,4.86,21.78
39,female,austria,68,3757.62,1422.24,2.52,139.17
,female,germany,68,5743.7,329.65,2.52,212.76
25,male,austria,68,35.71,1387.77,2.83,145.86
,male,germany,68,3665.35,1122.81,3.24,174.54
44,female,germany,68,3867.64,1626.79,4,227.58
47,female,austria,68,4777.51,29.5,2.96,27.72
59,female,germany,68,1826.2,531.72,6.18,166.18
36,female,austria,68,4584.69,237.49,2.43,163.74
41,male,germany,68,1173.32,489.99,9.71,1453.33
,female,germany,68,421.9,1443.4,1.89,116.95
25,male,austria,68,2941.92,1387.74,4,173.54
53,female,austria,68,2243.52,1318.8,3.58,118.8
,male,germany,68,2136.31,895.12,4,97.15
,female,germany,68,64.32,3719.59,2.62,232.32
55,male,germany,68,35.32,2113.58,4.25,19.65
35,female,austria,68,4474.72,257.3,3.4,223.74
,female,germany,68,447.42,1372.45,3.24,192.73
58,female,germany,68,4284.1,318.68,6.18,389.46
35,male,austria,68,246.86,749.2,3.78,133.71
,female,germany,68,4341.48,1416.78,1.84,117.34
44,female,germany,68,7246.27,682.31,5.67,63.86
64,female,germany,68,4622.8,32.8,3.78,256.78
42,female,germany,68,2435.61,129.48,4.86,173.97
,female,germany,68,3255.81,233.15,6.18,295.98
,male,germany,68,4418.31,2111.68,3.4,22.92
58,female,germany,68,46.19,2951.57,2.34,158.63
,female,germany,68,5689.52,3494.18,2.27,189.66
,female,germany,68,3252.17,1772.46,3.24,154.87
42,female,germany,68,175.33,538.42,3.58,92.12
31,female,germany,68,6827.39,552.2,6.18,62.67
,female,germany,68,4862.31,1835.72,2.34,167.67
35,female,austria,68,4995.93,3156.1,1.89,138.78
39,female,germany,68,372.32,1626.74,6.18,336.57
54,female,germany,68,2566.59,529.6,5.24,197.43
57,female,germany,68,251.32,1431.6,17,625.33
45,female,germany,68,473.21,261.21,3.78,226.29
32,female,austria,68,5729.52,2956.73,2.52,212.24
39,female,germany,68,3175.32,1582.75,5.67,264.61
,male,germany,68,4173.26,1912.13,2.96,181.45
28,female,germany,68,1792.52,1689.77,17,448.13
,female,germany,68,617.82,2742.23,2,176.99
,female,germany,68,5833.47,3769.19,2.52,216.54
28,female,germany,68,3781.51,2833.62,4.53,252.17
57,female,germany,68,3681.12,283.55,5.67,36.76
,female,germany,68,5439.55,33.89,2.43,194.27
59,female,germany,68,4817.27,3372.58,2.62,185.28
,female,germany,68,653.29,4194.1,1.79,159.3
39,female,austria,68,3627.41,174.15,6.8,362.74
37,female,germany,68,3226.17,1617.71,4.25,21.64
49,female,germany,68,268.3,1732.55,5.67,217.36
61,female,austria,68,3185.7,1692.18,5.67,265.42
42,female,germany,68,3347.33,1913.62,4.25,29.28
25,female,austria,68,551.78,32.55,2,161.82
,female,germany,68,4382.37,2259.59,2.34,151.12
53,female,poland,68,2535.85,913.7,13.6,57.17
26,female,austria,68,5599.83,2256.71,1.84,151.35
57,female,austria,67,468.7,1793.26,3.19,219.46
56,female,germany,67,4341.27,126.32,2.91,188.76
43,female,austria,67,4937.28,217.34,2.33,149.61
54,female,germany,67,3266.15,2832.53,4.19,24.13
,female,germany,67,3561.82,19.83,2.31,122.82
52,female,germany,67,2855.53,1567.43,7,259.59
32,female,austria,67,5876.8,269.48,2.39,29.89
32,female,germany,67,3191.51,1637.11,4.47,212.77
41,female,germany,67,2148.29,942.12,4.79,153.45
55,female,germany,67,785.6,3676.43,2.94,221.48
,female,poland,67,3618.16,1628.45,2.33,19.64
29,female,austria,67,233.33,163.71,22.33,767.78
49,female,austria,67,3387.49,1846.5,2.91,147.28
,female,germany,67,7189.26,5282.73,2.33,217.86
31,female,austria,67,3888,2459.94,2.79,162
44,female,austria,67,3616.32,1331.31,2.39,129.15
41,female,austria,67,324.12,13.54,3.53,159.16
26,female,austria,67,2993.12,1241.54,2.58,115.12
38,female,austria,67,2255.15,299.92,2.23,75.17
54,female,germany,67,2815.53,1757.31,5.58,234.63
34,female,austria,67,266.72,1733.29,4.47,173.78
,female,germany,67,3416.95,1135.83,2.39,122.34
,female,poland,67,175.87,,67,175.87
,male,germany,67,4936.16,1631.26,2.91,214.62
64,female,germany,67,899.91,133.54,2.94,28.12
51,female,germany,67,25.65,1361.67,2.58,96.18
,female,germany,67,376.13,125.77,3.19,179.54
37,female,germany,67,2936.73,2216.53,13.4,587.35
,female,germany,67,5345.81,21.78,1.76,14.68
,male,germany,67,4.58,1484.76,2.91,173.94
29,female,austria,67,4867.86,3355.38,2.23,162.26
39,female,germany,67,1829.8,125.61,7.44,23.23
,female,germany,67,4762.73,1866.29,2.23,158.76
,female,germany,67,53.33,3389.66,2.39,178.69
,female,germany,67,513.33,3839.31,2.68,24.13
36,female,germany,67,2812.12,1335.48,8.38,351.52
46,female,germany,67,453.2,233.51,3.94,238.41
39,female,austria,67,291.47,165.5,3.35,145.74
45,female,germany,67,3278.22,1462.59,4.47,218.55
53,female,germany,67,4194.45,2465.28,3.72,233.25
,female,germany,67,4374.82,1267.84,2.33,132.57
28,female,germany,67,2727.13,2186.93,7,247.93
37,female,germany,67,3435.23,215.28,3.35,171.76
51,female,germany,67,369.95,2429.46,3.94,212.35
39,female,germany,67,4354.16,2328.83,3.45,197.92
31,female,germany,67,485.52,2259.5,7,371.42
,female,germany,67,5371.34,3279.69,4.19,335.79
35,male,germany,67,242.83,1154.67,13.4,484.17
39,female,germany,67,448.63,24.26,5.58,367.39
31,female,germany,67,641.14,5435.76,5.58,533.43
52,female,austria,67,587.72,1665.85,1.98,172.67
29,female,germany,67,3694.49,2657.69,2.31,127.4
46,female,austria,67,481.7,2445.15,2.79,17.45
37,female,germany,67,432.62,2289.7,3.35,216.31
,female,germany,67,4534.57,2687.4,2.48,167.95
54,female,poland,67,2131.86,1792.65,3.72,118.39
,female,austria,67,3129.33,12.84,2.48,115.91
,male,germany,67,2729.28,147.1,3.94,16.55
51,female,poland,67,2524.47,644.28,8.38,315.56
49,female,germany,67,247.67,583.97,1.6,57.33
,female,germany,67,4967.21,269.69,1.72,127.36
29,female,austria,67,3279.83,956.8,3.19,156.18
44,female,germany,67,6544.22,2779.72,3.19,311.63
52,male,germany,67,2186.13,829.98,6.7,218.61
,female,germany,67,443.26,245.66,2.23,147.68
45,female,germany,67,4828.29,3625.49,2.68,193.13
,female,germany,67,4589.38,3181.42,2.48,169.98
,female,poland,67,3478.67,987.82,1.43,74.13
37,female,germany,67,3839.2,3353.22,4.79,274.23
,female,poland,67,5398.32,1916.83,1.46,117.35
37,female,germany,67,2365.93,1311.82,7.44,262.88
39,female,austria,67,3252.99,1714.67,3.94,191.35
,female,germany,67,4562.33,269.81,3.19,217.25
32,male,germany,67,3188.23,2358.4,7,289.84
48,female,germany,67,5488.13,3666.61,3.72,34.9
34,female,austria,67,528.83,369.51,3.45,236.77
34,female,germany,67,3555.43,2615.85,6.7,355.54
52,female,austria,67,3958.1,224.45,2.16,127.68
,female,germany,67,4434.53,1793.8,1.68,11.86
,female,germany,67,1773.63,152.93,8.38,221.74
28,female,germany,67,786.32,6727.55,3.94,459.2
34,male,,67,3729.62,1555.36,3.45,169.53
42,female,germany,67,2434.6,162.2,1.82,65.8
,female,poland,67,438.57,582.8,2.79,182.52
33,female,germany,67,551.47,3297.61,3.53,265.87
,female,germany,67,4976.67,2652.43,2.58,191.41
,female,austria,67,4771.55,1957.99,1.76,125.57
36,female,germany,67,2659.7,813.34,7,241.73
51,female,germany,66,34.67,1929.54,3.47,158.15
54,female,germany,66,4487.14,1424.62,5.5,373.93
,male,germany,66,2726.33,143.12,3.3,136.32
41,female,germany,66,2153.74,1477.26,5.77,165.67
39,male,germany,66,2724.15,1277.73,4.71,194.58
47,female,germany,66,8831.65,548.7,4.71,63.83
,female,germany,66,381.55,147.26,2.64,152.42
58,female,germany,66,3938.59,882.72,1.78,16.45
38,female,austria,66,2821.2,14.25,2.87,122.65
33,female,austria,66,41.32,165.33,1.69,12.6
38,female,poland,66,612.94,4495.47,1.94,179.5
38,male,,66,6256.21,3135.64,3,284.37
49,female,germany,66,3739.83,39.7,4.71,267.14
56,female,germany,66,527.53,2885.69,2.44,186.25
42,female,germany,66,3545.16,3198.26,2.87,154.14
,female,germany,66,3878.83,199.95,4.13,242.43
,female,germany,66,4852.33,26.71,2,147.43
59,female,austria,66,4413.93,2825.26,3.47,232.31
49,female,germany,66,3832.34,1199.83,8.25,479.43
,female,germany,66,4999.54,294.69,2.54,192.29
25,female,germany,66,297.19,2237.11,7.33,33.21
48,female,germany,66,3618.88,2123.42,2.13,116.74
74,female,netherlands,66,1564.34,843.68,1.78,42.28
39,female,germany,66,269.2,123.82,6,237.2
49,female,germany,66,28.49,17.5,16.5,52.12
,female,germany,66,4644.81,2715.15,2.13,149.83
,female,germany,66,4115.75,1964.7,2.64,164.63
44,female,austria,66,1914.34,117.69,4.71,136.74
,female,germany,66,3652.28,1755.81,3,166.13
34,female,germany,66,3929.93,1279.78,4.4,262
,female,germany,66,5326.84,364.14,2.44,197.29
48,female,austria,66,2365.32,1424.18,3.88,139.14
,male,germany,66,5377.47,2459.76,3.14,256.7
51,female,germany,66,3865.9,292.65,2.2,128.86
48,male,,66,4764.56,38.66,2.87,27.15
,male,germany,66,3723.5,79.9,4.4,248.23
32,female,germany,66,1725.93,82.49,2.36,61.64
41,female,germany,66,1972.7,17.87,6.6,197.27
27,female,germany,66,2469.49,1676.3,5.77,189.97
,female,germany,66,5653.33,4324.62,2.54,217.44
,female,germany,66,3561.33,185.8,2.54,136.97
,female,germany,66,527.44,2964.19,1.69,128.99
,female,germany,66,2166.62,131.56,3.3,18.33
59,female,germany,66,2693.85,1619.2,2.64,17.75
55,female,austria,66,2522.59,1143,3.3,126.13
42,female,germany,66,6816.5,489.78,2.64,272.64
52,female,germany,66,3742.29,219.59,4.71,267.36
,female,poland,66,183.45,229.99,3.67,1.17
43,female,austria,66,4769.75,1882.8,2.75,198.74
,female,germany,66,372.43,2594.69,3.14,177.16
,female,germany,66,4147.34,1879.77,2.64,165.89
47,female,germany,66,525.7,2746.43,3.67,291.68
42,female,germany,66,126.74,287.18,13.2,252.15
,female,germany,66,3216.55,1621.15,2.75,134.23
,female,germany,66,433.34,338.5,5.5,358.61
53,female,germany,66,2668.62,1716.41,3.67,148.26
,female,germany,66,4155.92,143.13,2.87,18.69
,female,germany,66,6181.31,534.94,2.36,22.76
34,male,germany,66,717.4,,16.5,179.26
35,female,germany,66,2112.99,1854.13,11,352.17
53,female,austria,66,3493.46,946.12,2.87,151.89
,female,germany,66,554.12,28.36,1.89,144.43
,female,germany,66,451.72,2931.11,2.13,145.58
,female,germany,66,624.13,3747.89,2.64,24.97
29,female,austria,66,4929.61,3384.89,2.87,214.34
,female,germany,66,546.4,2935.78,2.54,194.78
,female,germany,66,666.82,2755.74,1.89,173.34
,female,germany,66,4399.14,292.9,2.13,141.98
41,female,austria,66,321.52,2469.66,6.6,32.15
37,female,austria,66,3733.65,2564.64,3.47,196.58
48,female,germany,66,4465.68,2334.8,9.43,637.95
55,female,germany,66,5831.18,446.61,6,53.17
,female,germany,66,4571.66,1657.89,1.65,114.29
55,female,germany,66,215.16,77.52,2.75,83.97
62,female,germany,66,4669.9,2764.15,4.4,311.27
27,female,germany,66,6118.73,4885.52,5.77,47.67
43,female,germany,66,6859.34,6384.41,3.88,43.5
35,female,austria,66,3752.33,1891.79,1.94,11.36
56,female,austria,66,6256.14,3187.66,2.36,223.43
,female,germany,66,631.69,3957.66,1.57,15.42
39,female,germany,66,5767.44,2671.19,2.87,25.76
,female,germany,66,893.42,3361.79,3.47,425.97
34,female,germany,66,229.21,1432.47,7.33,225.47
56,female,germany,66,4257.94,2495.39,5.5,354.83
59,female,germany,66,4337.57,227,4.71,39.83
42,female,germany,66,3848.93,2218.21,3.88,226.48
28,female,germany,66,449.34,384.41,16.5,112.34
45,female,germany,66,261.34,1639.51,11,343.56
42,female,germany,66,33.14,312.18,5.77,253.86
36,female,austria,66,3437.75,211.6,6,312.52
,female,poland,66,3218.45,1511.11,1.69,82.52
,male,germany,66,337.3,284.61,2.36,18.47
,female,germany,66,3896.34,786.79,1.94,114.6
,female,germany,66,6565.2,4573.53,1.69,168.33
54,female,germany,66,4817.92,219.83,2.36,172.69
34,female,germany,66,4646.33,44.91,5.5,387.19
39,female,austria,66,4614.96,2378.33,2.64,184.6
,female,germany,66,4196.54,731.89,2.63,131.14
36,female,austria,66,3911.43,239.14,4.71,279.39
41,female,austria,66,2139.67,1238.73,6,194.52
31,female,germany,66,5181.58,422.94,3.88,34.8
,female,germany,66,4287.43,2472.2,2.75,178.64
43,female,germany,66,148.93,867.92,5.77,18.38
24,female,germany,66,722.32,479.57,5.5,585.19
45,female,germany,66,3834.94,278.8,6,348.64
,female,germany,66,8255.37,5843.68,2.75,343.97
,female,germany,66,524.75,269.68,2.2,174.69
44,female,austria,66,52.74,254.77,3.3,251.37
,female,germany,66,4418.62,1932.28,1.83,122.74
56,female,austria,66,5549.6,218.78,2.36,198.19
46,female,germany,66,257.14,1316.19,5.5,171.43
36,female,germany,66,1714.49,986.37,9.43,244.93
61,female,germany,66,3153.43,1913.42,3.14,15.16
34,female,germany,66,2784.84,2241.67,4.13,174.53
,female,austria,66,3745.33,1546.75,2,113.49
23,female,germany,66,1836.14,1454.32,16.5,459.35
55,female,austria,66,5518.35,785.9,2.64,22.73
33,female,germany,66,5211.84,413.17,6,473.84
52,female,germany,66,368.67,1992.73,2.64,144.35
51,female,germany,66,3473.14,693.85,7.33,385.94
57,female,germany,65,4.6,3557.19,5.42,333.38
43,female,germany,65,3149.82,1313.33,3.61,174.99
,female,germany,65,4587.1,184.79,1.97,139.33
51,female,germany,65,4218.59,189.9,2.5,162.25
32,female,germany,65,2356.34,1642.99,3.42,124.18
34,female,austria,65,5394.54,3378.7,2.5,27.48
46,female,germany,65,8935.1,767.22,1.83,1489.18
33,male,austria,65,2815.52,171.76,4.64,21.19
,female,germany,65,77.24,513.83,2.17,233.57
46,female,germany,65,1997.85,968.7,3.82,117.53
38,female,germany,65,6985.31,432.6,3.42,367.65
43,male,germany,65,8381.69,665.91,1.72,22.58
25,female,germany,65,3625.35,2385.71,8.13,453.17
52,female,austria,65,4929.42,1519.82,2.24,169.98
,female,germany,65,3462.15,639.83,2.5,133.16
69,female,poland,65,1524.17,3.27,5,117.24
,female,germany,65,3458.97,151.72,2.17,115.3
43,female,germany,65,1456.96,1192.54,7.22,161.88
51,female,germany,65,3524.6,2365.6,2.6,14.96
41,male,germany,65,231.33,1439.55,6,21.3
53,female,germany,65,315.67,531.91,4.64,215.45
49,female,germany,65,3572.46,2398.56,4.63,223.28
,male,germany,65,4518.35,199.85,7.22,52.39
26,male,germany,65,581.99,557.49,1.63,145.5
59,female,germany,65,2867.7,1586.78,6,26.7
31,female,germany,65,5196.14,2673.46,3.42,273.48
44,female,germany,65,3493.45,1971.13,5,268.73
,male,germany,65,284.35,1679.55,9.29,45.76
51,female,germany,65,543.89,1721.27,2.95,229.27
,female,germany,65,3578.35,879.88,2.17,119.28
36,female,germany,65,49.74,3535.61,3.25,24.54
,male,germany,65,4561.59,3134.59,5,35.89
47,female,germany,65,622.5,3615.66,2.6,248.82
,female,germany,65,474.43,1326.86,2.95,185.21
,female,germany,65,4726.73,2626.85,2.97,152.48
,female,germany,65,471.95,265.39,2.95,185.89
28,female,germany,65,1629.63,1162.74,9.29,232.84
45,female,austria,65,4999.1,1742.39,2.5,192.27
,female,poland,65,2775.72,1587.82,2.31,86.74
39,female,austria,65,525.23,32.83,2.97,162.14
36,female,germany,65,772.45,6772.55,4.64,55.18
35,female,germany,65,3345.1,2198.39,6,34.92
47,female,germany,65,2611.62,921.4,6.5,261.16
,female,germany,65,3766.95,2237.74,2.83,163.78
47,female,germany,65,3438.14,227.34,2.47,127.34
51,female,germany,65,5441,2865.88,1.63,136.25
,female,germany,65,5284.35,3221.66,2.6,211.37
44,female,austria,65,3177.12,1531.68,3.95,151.29
67,male,germany,65,2949.29,2626.86,3.82,173.49
55,female,germany,65,3787.18,2273.64,3.25,189.36
,female,germany,65,515.78,2377.25,1.72,131.99
69,female,germany,65,4847.95,3833.64,4.63,33
35,female,austria,65,3218.34,24.66,3.25,16.92
49,female,germany,65,4736.35,4121.44,4.64,338.32
,female,germany,65,336.32,25.87,2.47,122.46
58,male,germany,65,4117.8,2755.56,3.42,216.73
62,female,austria,65,3948.97,789.88,3.25,197.45
31,female,germany,65,3281.44,1493.57,6.5,328.14
35,female,germany,65,1994.31,1672.17,2.47,73.86
59,female,austria,65,481.52,1963.77,2.6,192.43
39,female,germany,65,3876.63,1864.65,1.44,86.15
47,female,germany,65,2459.35,621.83,7.22,273.26
,male,germany,65,252.49,72.96,3.25,125.12
39,female,germany,65,484.73,2641.72,3.82,24.28
37,male,austria,65,3285.72,1149.77,2.83,142.86
61,male,austria,65,4365.5,794.6,3.61,242.53
43,female,germany,65,432.98,2757.84,5.42,336.82
,female,germany,65,4622.83,24.72,2.97,149.12
34,female,germany,65,487.75,3358.41,5,314.44
,female,germany,65,439.95,2114.37,2.95,183.63
55,female,germany,65,4376.13,1394.97,2.32,156.29
49,female,austria,65,3695.33,1388.85,2.6,147.81
48,female,germany,65,2347.29,1191.38,5.42,195.68
51,female,germany,65,4948.35,282.67,3.95,235.64
57,female,germany,65,3294.47,1698.82,5.42,274.54
71,female,germany,65,6933.85,594,2.95,315.18
49,female,germany,65,2447.6,894.31,5,188.28
44,female,germany,65,2569.97,1362.3,3.42,135.26
38,female,austria,65,5454.14,31.16,1.76,147.49
45,female,poland,65,5799.42,1552.47,16.25,1449.85
44,female,austria,65,4942.39,3868.45,3.95,235.35
29,female,netherlands,65,4128.35,2553.57,13,825.67
45,female,germany,65,1288.55,15.7,32.5,644.28
34,female,germany,65,3218.54,2441.89,3.42,169.4
,female,germany,65,511.79,2191.74,1.86,146.23
27,male,austria,65,4384.89,2857.14,2.83,19.65
44,female,germany,65,4781.65,3333.39,6.5,478.17
,female,germany,65,358.1,119.51,2.32,125.29
45,female,germany,65,2197.74,194.43,2.6,88
47,female,germany,65,6437.35,3838.64,3.82,378.67
,female,germany,65,4256.84,241.72,2.6,17.27
,female,germany,65,351.85,1675.89,3.95,167.18
41,male,austria,65,272.65,67.9,6.5,272.65
43,female,germany,65,3451.35,3195.4,7.22,383.48
,female,germany,65,4673.35,3232.6,1.97,141.62
,female,poland,65,2458.64,136.46,2.78,12.44
41,female,austria,65,4299.24,2271.2,2.78,179.14
,female,germany,65,349.99,188.19,6,317.36
33,female,germany,65,2128.25,1252.61,8.13,266.31
39,female,austria,65,2962.2,125.1,4.63,185.14
